Tag, Descricao, Modulo, Fase, Grandeza, IdSensor, Frequencia_Amostragem, Timestamp
M1IOCC1, I OPENING COIL C, 1, C, I, 1, 33333.0, 1747944058.3585627

tempos, dados
0.01953125, -0.074824
0.049560546875, 0.058
0.079345703125, 0.002074
0.109375, -0.032879
0.139404296875, -0.032879
0.16943359375, -0.03987
0.199462890625, 0.15587
0.2294921875, 0.078972
0.259521484375, 0.071981
0.28955078125, -0.123759
0.3193359375, -0.011907
0.349365234375, -0.067833
0.37939453125, 0.002074
0.409423828125, -0.025889
0.439453125, 0.002074
0.469482421875, -0.011907
0.49951171875, -0.158712
0.529541015625, -0.032879
0.5595703125, 0.037028
0.58935546875, 0.023046
0.619384765625, 0.051009
0.6494140625, 0.092954
0.679443359375, 0.044018
0.70947265625, 0.120916
0.739501953125, -0.067833
0.76953125, -0.03987
0.799560546875, 0.009065
0.829345703125, 0.092954
0.859375, 0.113926
0.889404296875, 0.051009
0.91943359375, 0.058
0.949462890625, -0.088805
0.9794921875, 0.030037
1.009521484375, 0.009065
1.03955078125, -0.067833
1.069580078125, -0.13075
1.099365234375, -0.046861
1.12939453125, 0.051009
1.159423828125, -0.081815
1.189453125, 0.071981
1.219482421875, 0.009065
1.24951171875, -0.067833
1.279541015625, 0.037028
1.3095703125, -0.053852
1.33935546875, -0.081815
1.369384765625, 0.190824
1.3994140625, 0.051009
1.429443359375, 0.002074
1.45947265625, 0.037028
1.489501953125, 0.002074
1.51953125, -0.004917
1.549560546875, -0.032879
1.57958984375, 0.023046
1.609375, -0.025889
1.639404296875, 0.037028
1.66943359375, -0.025889
1.699462890625, 0.113926
1.7294921875, -0.116768
1.759521484375, 0.044018
1.78955078125, 0.141889
1.819580078125, -0.011907
1.849365234375, 0.037028
1.87939453125, -0.060842
1.909423828125, 0.051009
1.939453125, -0.046861
1.969482421875, -0.03987
1.99951171875, -0.123759
2.029541015625, 0.064991
2.0595703125, -0.004917
2.08935546875, 0.002074
2.119384765625, 0.051009
2.1494140625, 0.078972
2.179443359375, -0.053852
2.20947265625, -0.004917
2.239501953125, -0.032879
2.26953125, 0.106935
2.299560546875, -0.03987
2.32958984375, 0.037028
2.359375, 0.127907
2.389404296875, -0.025889
2.41943359375, -0.081815
2.449462890625, -0.03987
2.4794921875, -0.025889
2.509521484375, 0.071981
2.53955078125, 0.078972
2.569580078125, 0.037028
2.599365234375, -0.081815
2.62939453125, -0.025889
2.659423828125, 0.002074
2.689453125, -0.088805
2.719482421875, 0.058
2.74951171875, 0.002074
2.779541015625, -0.03987
