Tag, Descricao, Modulo, Fase, Grandeza, IdSensor, Frequencia_Amostragem, Timestamp
M1IOCA1, I OPENING COIL A, 1, A, I, 1, 33333.0, 1749823303.2722323

tempos, dados
0.01953125, -0.087544
0.049560546875, -0.011275
0.07958984375, -0.004341
0.109619140625, 0.058061
0.139404296875, 0.023393
0.16943359375, -0.004341
0.199462890625, -0.018208
0.2294921875, -0.018208
0.259521484375, -0.045943
0.28955078125, -0.011275
0.319580078125, 0.044194
0.349609375, 0.071928
0.379638671875, -0.094478
0.409423828125, -0.018208
0.439453125, 0.148197
0.469482421875, 0.106596
0.49951171875, -0.087544
0.529541015625, -0.018208
0.5595703125, -0.094478
0.589599609375, 0.071928
0.61962890625, 0.03726
0.6494140625, -0.170747
0.679443359375, 0.127396
0.70947265625, 0.078861
0.739501953125, -0.115278
0.76953125, 0.071928
0.799560546875, -0.108345
0.82958984375, 0.051127
0.859619140625, 0.099662
0.8896484375, -0.066743
0.91943359375, 0.127396
0.949462890625, 0.085795
0.9794921875, -0.011275
1.009521484375, -0.066743
1.03955078125, -0.122212
1.069580078125, 0.13433
1.099609375, 0.189798
1.129638671875, 0.03726
1.159423828125, -0.17768
1.189453125, 0.016459
1.219482421875, 0.13433
1.24951171875, 0.078861
1.279541015625, 0.016459
1.3095703125, -0.08061
1.339599609375, -0.122212
1.36962890625, 0.03726
1.399658203125, 0.127396
1.429443359375, 0.002592
1.45947265625, -0.025142
1.489501953125, 0.051127
1.51953125, -0.073677
1.549560546875, 0.127396
1.57958984375, -0.08061
1.609619140625, -0.08061
1.6396484375, 0.03726
1.66943359375, -0.108345
1.699462890625, -0.136079
1.7294921875, 0.03726
1.759521484375, -0.08061
1.78955078125, -0.045943
1.819580078125, -0.025142
1.849609375, 0.009526
1.879638671875, -0.032076
1.909423828125, 0.071928
1.939453125, 0.030326
1.969482421875, 0.023393
1.99951171875, 0.044194
2.029541015625, 0.064994
2.0595703125, -0.018208
2.089599609375, 0.092728
2.11962890625, 0.058061
2.149658203125, 0.023393
2.179443359375, -0.052876
2.20947265625, 0.092728
2.239501953125, -0.018208
2.26953125, 0.064994
2.299560546875, 0.120463
2.32958984375, 0.023393
2.359619140625, 0.044194
2.3896484375, -0.087544
2.41943359375, -0.08061
2.449462890625, 0.099662
2.4794921875, -0.039009
2.509521484375, 0.03726
2.53955078125, -0.08061
2.569580078125, -0.045943
2.599609375, -0.039009
2.629638671875, 0.120463
2.65966796875, 0.127396
2.689453125, -0.025142
2.719482421875, 0.023393
2.74951171875, 0.030326
2.779541015625, -0.025142
