Tag, Descricao, Modulo, Fase, Grandeza, IdSensor, Frequencia_Amostragem, Timestamp
M1IOCB1, I OPENING COIL B, 1, B, I, 1, 33333.0, 1749047566.1028318

tempos, dados
0.01953125, 0.0263
0.049560546875, 0.082014
0.07958984375, -0.001556
0.109375, -0.09209
0.139404296875, 0.10987
0.16943359375, -0.078162
0.199462890625, -0.015484
0.2294921875, -0.182624
0.259521484375, -0.029413
0.28955078125, 0.054157
0.319580078125, 0.033265
0.349365234375, 0.005408
0.37939453125, -0.078162
0.409423828125, -0.09209
0.439453125, 0.054157
0.469482421875, -0.00852
0.49951171875, -0.064233
0.529541015625, -0.09209
0.5595703125, 0.068085
0.58935546875, 0.061121
0.619384765625, 0.297902
0.6494140625, 0.019336
0.679443359375, -0.029413
0.70947265625, -0.029413
0.739501953125, 0.040229
0.76953125, 0.095942
0.799560546875, 0.095942
0.82958984375, -0.147803
0.859375, 0.033265
0.889404296875, 0.075049
0.91943359375, 0.082014
0.949462890625, 0.151655
0.9794921875, 0.179511
1.009521484375, 0.088978
1.03955078125, 0.19344
1.069580078125, -0.133875
1.099365234375, 0.088978
1.12939453125, 0.061121
1.159423828125, -0.043341
1.189453125, -0.106018
1.219482421875, -0.015484
1.24951171875, 0.005408
1.279541015625, 0.068085
1.3095703125, 0.054157
1.339599609375, -0.015484
1.369384765625, 0.054157
1.3994140625, -0.036377
1.429443359375, 0.019336
1.45947265625, 0.033265
1.489501953125, 0.054157
1.51953125, 0.0263
1.549560546875, 0.116834
1.57958984375, 0.005408
1.609375, 0.012372
1.639404296875, 0.012372
1.66943359375, -0.078162
1.699462890625, -0.022449
1.7294921875, 0.012372
1.759521484375, -0.00852
1.78955078125, -0.036377
1.819580078125, -0.133875
1.849609375, -0.015484
1.87939453125, 0.0263
1.909423828125, -0.015484
1.939453125, -0.126911
1.969482421875, 0.061121
1.99951171875, 0.054157
2.029541015625, 0.116834
2.0595703125, -0.001556
2.089599609375, 0.095942
2.119384765625, 0.033265
2.1494140625, -0.001556
2.179443359375, 0.054157
2.20947265625, -0.071198
2.239501953125, 0.054157
2.26953125, -0.029413
2.299560546875, -0.050305
2.32958984375, -0.043341
2.359375, -0.050305
2.389404296875, 0.235225
2.41943359375, -0.09209
2.449462890625, -0.057269
2.4794921875, -0.043341
2.509521484375, -0.029413
2.53955078125, 0.047193
2.569580078125, 0.19344
2.599609375, -0.057269
2.62939453125, 0.019336
2.659423828125, -0.022449
2.689453125, -0.119947
2.719482421875, -0.119947
2.74951171875, 0.179511
2.779541015625, -0.022449
2.8095703125, -0.029413
2.839599609375, 0.0263
2.869384765625, 0.144691
2.8994140625, -0.057269
2.929443359375, -0.050305
2.95947265625, 0.082014
2.989501953125, 0.061121
3.01953125, 0.061121
3.049560546875, 0.068085
3.07958984375, 0.075049
3.109619140625, -0.043341
3.139404296875, -0.001556
3.16943359375, -0.022449
3.199462890625, 0.005408
3.2294921875, -0.00852
3.259521484375, 0.095942
3.28955078125, 0.116834
3.319580078125, 0.095942
3.349609375, -0.001556
3.37939453125, -0.022449
3.409423828125, 0.088978
3.439453125, 0.088978
3.469482421875, 0.054157
3.49951171875, 0.088978
3.529541015625, 0.068085
3.5595703125, 0.040229
3.589599609375, 0.186476
3.61962890625, 0.082014
3.6494140625, 0.033265
3.679443359375, -0.064233
3.70947265625, 0.116834
3.739501953125, -0.015484
3.76953125, 0.116834
3.799560546875, -0.043341
3.82958984375, 0.075049
3.859619140625, 0.019336
3.889404296875, 0.158619
3.91943359375, 0.075049
3.949462890625, 0.012372
3.9794921875, -0.015484
4.009521484375, -0.09209
4.03955078125, -0.00852
4.069580078125, 0.075049
4.099609375, -0.029413
4.12939453125, 0.068085
4.159423828125, 0.012372
