Tag, Descricao, Modulo, Fase, Grandeza, IdSensor, Frequencia_Amostragem, Timestamp
M1IOCC1, I OPENING COIL C, 1, C, I, 1, 33333.0, 1749047566.1028318

tempos, dados
0.01953125, 0.016056
0.049560546875, 0.113926
0.07958984375, 0.064991
0.109375, 0.023046
0.139404296875, -0.109777
0.16943359375, 0.016056
0.199462890625, 0.009065
0.2294921875, -0.067833
0.259521484375, 0.023046
0.28955078125, 0.023046
0.319580078125, -0.088805
0.349365234375, 0.127907
0.37939453125, -0.004917
0.409423828125, -0.060842
0.439453125, -0.095796
0.469482421875, -0.03987
0.49951171875, -0.018898
0.529541015625, 0.044018
0.5595703125, 0.051009
0.58935546875, -0.011907
0.619384765625, 0.051009
0.6494140625, -0.067833
0.679443359375, 0.044018
0.70947265625, 0.064991
0.739501953125, 0.009065
0.76953125, -0.060842
0.799560546875, 0.037028
0.82958984375, 0.092954
0.859375, -0.004917
0.889404296875, -0.074824
0.91943359375, 0.064991
0.949462890625, -0.004917
0.9794921875, -0.116768
1.009521484375, -0.018898
1.03955078125, -0.018898
1.069580078125, -0.053852
1.099365234375, -0.074824
1.12939453125, 0.134898
1.159423828125, 0.037028
1.189453125, 0.141889
1.219482421875, -0.109777
1.24951171875, -0.088805
1.279541015625, -0.186675
1.3095703125, -0.025889
1.339599609375, -0.102787
1.369384765625, -0.046861
1.3994140625, 0.044018
1.429443359375, -0.060842
1.45947265625, -0.081815
1.489501953125, -0.032879
1.51953125, 0.023046
1.549560546875, 0.023046
1.57958984375, -0.060842
1.609375, 0.030037
1.639404296875, 0.023046
1.66943359375, -0.018898
1.699462890625, 0.120916
1.7294921875, 0.106935
1.759521484375, -0.046861
1.78955078125, -0.004917
1.819580078125, 0.141889
1.849609375, -0.074824
1.87939453125, -0.025889
1.909423828125, 0.127907
1.939453125, -0.060842
1.969482421875, -0.004917
1.99951171875, 0.071981
2.029541015625, 0.106935
2.0595703125, -0.011907
2.089599609375, 0.016056
2.119384765625, 0.120916
2.1494140625, 0.15587
2.179443359375, -0.011907
2.20947265625, -0.032879
2.239501953125, -0.109777
2.26953125, -0.095796
2.299560546875, -0.004917
2.32958984375, 0.030037
2.359375, 0.092954
2.389404296875, -0.018898
2.41943359375, -0.109777
2.449462890625, 0.002074
2.4794921875, 0.037028
2.509521484375, 0.002074
2.53955078125, 0.092954
2.569580078125, -0.004917
2.599609375, -0.011907
2.62939453125, 0.051009
2.659423828125, -0.053852
2.689453125, -0.067833
2.719482421875, 0.085963
2.74951171875, 0.009065
2.779541015625, 0.023046
2.8095703125, -0.116768
2.839599609375, 0.023046
2.869384765625, -0.053852
2.8994140625, 0.037028
2.929443359375, -0.03987
2.95947265625, 0.016056
