Tag, Descricao, Modulo, Fase, Grandeza, IdSensor, Frequencia_Amostragem, Timestamp
M1IOCB1, I OPENING COIL B, 1, B, I, 1, 33333.0, 1747944058.3585627

tempos, dados
0.01953125, 0.019336
0.049560546875, -0.064233
0.079345703125, 0.082014
0.109375, 0.033265
0.139404296875, -0.015484
0.16943359375, 0.040229
0.199462890625, 0.0263
0.2294921875, -0.015484
0.259521484375, 0.012372
0.28955078125, -0.050305
0.3193359375, 0.075049
0.349365234375, 0.005408
0.37939453125, 0.012372
0.409423828125, -0.043341
0.439453125, -0.015484
0.469482421875, 0.047193
0.49951171875, 0.019336
0.529541015625, -0.00852
0.5595703125, -0.099054
0.58935546875, -0.022449
0.619384765625, -0.09209
0.6494140625, -0.029413
0.679443359375, 0.019336
0.70947265625, 0.054157
0.739501953125, 0.033265
0.76953125, -0.001556
0.799560546875, 0.047193
0.829345703125, 0.0263
0.859375, 0.012372
0.889404296875, -0.147803
0.91943359375, 0.0263
0.949462890625, -0.001556
0.9794921875, -0.106018
1.009521484375, 0.10987
1.03955078125, 0.068085
1.069580078125, 0.068085
1.099365234375, 0.102906
1.12939453125, 0.040229
1.159423828125, 0.054157
1.189453125, 0.005408
1.219482421875, 0.165583
1.24951171875, 0.019336
1.279541015625, 0.005408
1.3095703125, 0.102906
1.33935546875, 0.061121
1.369384765625, 0.047193
1.3994140625, 0.179511
1.429443359375, -0.147803
1.45947265625, -0.078162
1.489501953125, 0.054157
1.51953125, -0.029413
1.549560546875, 0.012372
1.57958984375, -0.043341
1.609375, 0.102906
1.639404296875, 0.116834
1.66943359375, -0.140839
1.699462890625, 0.047193
1.7294921875, -0.057269
1.759521484375, 0.061121
1.78955078125, -0.001556
1.819580078125, 0.012372
1.849365234375, -0.106018
1.87939453125, 0.19344
1.909423828125, 0.033265
1.939453125, -0.057269
1.969482421875, 0.095942
1.99951171875, -0.015484
2.029541015625, -0.064233
2.0595703125, 0.10987
2.08935546875, -0.050305
2.119384765625, -0.050305
2.1494140625, 0.200404
2.179443359375, -0.00852
2.20947265625, -0.064233
2.239501953125, 0.123798
2.26953125, 0.047193
2.299560546875, 0.019336
2.32958984375, 0.068085
2.359375, 0.040229
2.389404296875, 0.005408
2.41943359375, -0.078162
2.449462890625, 0.088978
2.4794921875, 0.005408
2.509521484375, -0.001556
2.53955078125, 0.068085
2.569580078125, -0.106018
2.599365234375, 0.019336
2.62939453125, -0.00852
2.659423828125, -0.09209
2.689453125, 0.102906
2.719482421875, 0.012372
2.74951171875, -0.050305
2.779541015625, -0.001556
2.8095703125, 0.095942
2.839599609375, 0.102906
2.869384765625, 0.012372
2.8994140625, 0.179511
2.929443359375, -0.022449
2.95947265625, 0.082014
2.989501953125, 0.088978
3.01953125, 0.012372
3.049560546875, 0.054157
3.07958984375, -0.015484
3.109375, -0.029413
3.139404296875, -0.043341
3.16943359375, 0.102906
3.199462890625, 0.144691
3.2294921875, 0.075049
3.259521484375, -0.050305
3.28955078125, -0.196552
3.319580078125, 0.012372
3.349609375, -0.071198
3.37939453125, 0.033265
3.409423828125, 0.068085
3.439453125, 0.165583
3.469482421875, 0.005408
3.49951171875, -0.001556
3.529541015625, 0.040229
3.5595703125, -0.015484
3.589599609375, -0.022449
3.619384765625, 0.033265
3.6494140625, -0.036377
3.679443359375, 0.054157
3.70947265625, 0.033265
3.739501953125, -0.001556
3.76953125, 0.068085
3.799560546875, -0.043341
3.82958984375, 0.082014
3.859375, 0.075049
3.889404296875, 0.040229
3.91943359375, -0.001556
3.949462890625, -0.09209
3.9794921875, 0.082014
4.009521484375, 0.075049
4.03955078125, -0.001556
4.069580078125, 0.047193
4.099609375, 0.054157
4.12939453125, -0.022449
4.159423828125, 0.019336
4.189453125, 0.10987
4.219482421875, -0.015484
