Tag, Descricao, Modulo, Fase, Grandeza, IdSensor, Frequencia_Amostragem, Timestamp
M1IOCA1, I OPENING COIL A, 1, A, I, 1, 33333.0, 1749047566.1028318

tempos, dados
0.01953125, 0.03726
0.049560546875, 0.175931
0.07958984375, -0.011275
0.109375, -0.115278
0.139404296875, -0.066743
0.16943359375, 0.141263
0.199462890625, -0.101411
0.2294921875, -0.045943
0.259521484375, -0.087544
0.28955078125, -0.323285
0.319580078125, -0.184614
0.349365234375, -0.025142
0.37939453125, -0.011275
0.409423828125, -0.066743
0.439453125, -0.108345
0.469482421875, 0.113529
0.49951171875, -0.011275
0.529541015625, 0.009526
0.5595703125, 0.085795
0.58935546875, -0.025142
0.619384765625, 0.113529
0.6494140625, 0.058061
0.679443359375, 0.106596
0.70947265625, -0.032076
0.739501953125, 0.064994
0.76953125, 0.058061
0.799560546875, 0.064994
0.82958984375, -0.011275
0.859375, 0.085795
0.889404296875, -0.025142
0.91943359375, 0.016459
0.949462890625, 0.092728
0.9794921875, -0.018208
1.009521484375, 0.085795
1.03955078125, 0.078861
1.069580078125, 0.044194
1.099365234375, -0.004341
1.12939453125, 0.162064
1.159423828125, -0.004341
1.189453125, -0.004341
1.219482421875, 0.092728
1.24951171875, 0.030326
1.279541015625, -0.136079
1.3095703125, -0.066743
1.339599609375, -0.032076
1.369384765625, -0.025142
1.3994140625, -0.108345
1.429443359375, -0.066743
1.45947265625, 0.030326
1.489501953125, -0.184614
1.51953125, -0.018208
1.549560546875, 0.016459
1.57958984375, 0.106596
1.609375, 0.044194
1.639404296875, -0.094478
1.66943359375, 0.113529
1.699462890625, -0.025142
1.7294921875, 0.009526
1.759521484375, 0.078861
1.78955078125, -0.032076
1.819580078125, 0.085795
1.849609375, 0.085795
1.87939453125, -0.129145
1.909423828125, 0.148197
1.939453125, 0.016459
1.969482421875, 0.127396
1.99951171875, 0.016459
2.029541015625, -0.032076
2.0595703125, 0.051127
2.089599609375, 0.099662
2.119384765625, 0.092728
2.1494140625, -0.129145
2.179443359375, 0.13433
2.20947265625, -0.045943
2.239501953125, -0.08061
2.26953125, -0.087544
2.299560546875, -0.025142
2.32958984375, 0.064994
2.359375, 0.044194
2.389404296875, 0.127396
2.41943359375, -0.032076
2.449462890625, -0.025142
2.4794921875, -0.025142
2.509521484375, -0.011275
2.53955078125, 0.044194
2.569580078125, 0.009526
2.599609375, 0.023393
2.62939453125, -0.011275
2.659423828125, 0.016459
2.689453125, -0.039009
2.719482421875, 0.078861
2.74951171875, -0.08061
2.779541015625, -0.045943
2.8095703125, -0.045943
2.839599609375, -0.039009
2.869384765625, 0.064994
2.8994140625, -0.011275
2.929443359375, -0.018208
2.95947265625, 0.148197
2.989501953125, 0.058061
3.01953125, 0.064994
3.049560546875, 0.030326
3.07958984375, 0.092728
3.109619140625, 0.168998
3.139404296875, -0.025142
3.16943359375, 0.023393
3.199462890625, 0.002592
3.2294921875, -0.05981
3.259521484375, -0.045943
3.28955078125, -0.101411
3.319580078125, -0.011275
3.349609375, 0.058061
3.37939453125, 0.030326
3.409423828125, -0.052876
3.439453125, 0.023393
3.469482421875, 0.071928
3.49951171875, -0.025142
3.529541015625, 0.044194
3.5595703125, -0.066743
3.589599609375, 0.099662
3.61962890625, 0.078861
3.6494140625, 0.030326
3.679443359375, -0.018208
3.70947265625, 0.078861
3.739501953125, -0.045943
3.76953125, 0.023393
3.799560546875, 0.071928
3.82958984375, -0.073677
3.859619140625, 0.058061
3.889404296875, -0.039009
3.91943359375, -0.073677
3.949462890625, -0.025142
3.9794921875, -0.073677
4.009521484375, -0.018208
4.03955078125, -0.122212
4.069580078125, 0.044194
4.099609375, 0.044194
4.12939453125, 0.009526
4.159423828125, 0.002592
4.189453125, 0.058061
4.219482421875, -0.052876
4.24951171875, 0.127396
4.279541015625, 0.058061
4.3095703125, -0.129145
4.339599609375, -0.039009
4.36962890625, 0.051127
4.3994140625, 0.085795
4.429443359375, -0.143012
4.45947265625, -0.032076
4.489501953125, -0.219282
4.51953125, 0.106596
4.549560546875, -0.08061
4.57958984375, 0.071928
4.609619140625, 0.051127
4.639404296875, -0.018208
4.66943359375, -0.025142
4.699462890625, 0.016459
4.7294921875, -0.032076
4.759521484375, 0.085795
4.78955078125, -0.066743
4.819580078125, 0.078861
4.849609375, -0.087544
4.879638671875, 0.071928
4.909423828125, -0.052876
4.939453125, -0.052876
4.969482421875, 0.120463
4.99951171875, 0.058061
5.029541015625, -0.052876
5.0595703125, -0.066743
5.089599609375, -0.004341
5.11962890625, -0.101411
5.1494140625, -0.039009
5.179443359375, -0.101411
5.20947265625, -0.032076
5.239501953125, 0.002592
5.26953125, 0.113529
5.299560546875, 0.058061
5.32958984375, -0.039009
5.359619140625, -0.004341
5.389404296875, 0.071928
5.41943359375, -0.025142
5.449462890625, -0.025142
5.4794921875, 0.078861
5.509521484375, -0.032076
5.53955078125, 0.023393
5.569580078125, 0.071928
